7.80000000E+1	7.70000000E-7	7.77950009E+2	7.85996749E+2	-4.51920609E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
7.90000000E+1	7.80000000E-7	7.77950009E+2	7.85996751E+2	-4.44291130E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
8.00000000E+1	7.90000000E-7	7.77950009E+2	7.85996750E+2	-4.37660073E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
8.10000000E+1	8.00000000E-7	7.77950009E+2	7.85996750E+2	-4.28720548E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
8.20000000E+1	8.10000000E-7	7.77950008E+2	7.85996750E+2	-4.06436482E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
8.30000000E+1	8.20000000E-7	7.77950008E+2	7.85996751E+2	-3.98153804E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
8.40000000E+1	8.30000000E-7	7.77950009E+2	7.85996750E+2	-3.76203687E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
8.50000000E+1	8.40000000E-7	7.77950009E+2	7.85996749E+2	-3.85927601E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
8.60000000E+1	8.50000000E-7	7.77950008E+2	7.85996750E+2	-3.69715843E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
8.70000000E+1	8.60000000E-7	7.77950010E+2	7.85996750E+2	-3.65176777E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
8.80000000E+1	8.70000000E-7	7.77950008E+2	7.85996750E+2	-3.72182009E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
8.90000000E+1	8.80000000E-7	7.77950010E+2	7.85996750E+2	-3.59759525E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
9.00000000E+1	8.90000000E-7	7.77950009E+2	7.85996751E+2	-3.74409039E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
9.10000000E+1	9.00000000E-7	7.77950009E+2	7.85996751E+2	-3.70765866E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
9.20000000E+1	9.10000000E-7	7.77950009E+2	7.85996750E+2	-3.90826690E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
9.30000000E+1	9.20000000E-7	7.77950006E+2	7.85996750E+2	-4.01655805E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
9.40000000E+1	9.30000000E-7	7.77950008E+2	7.85996750E+2	-4.13916458E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
9.50000000E+1	9.40000000E-7	7.77950006E+2	7.85996750E+2	-4.23736549E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
9.60000000E+1	9.50000000E-7	7.77950007E+2	7.85996750E+2	-4.30214347E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
9.70000000E+1	9.60000000E-7	7.77950007E+2	7.85996749E+2	-4.49580558E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
9.80000000E+1	9.70000000E-7	7.77950007E+2	7.85996748E+2	-4.68177017E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
9.90000000E+1	9.80000000E-7	7.77950007E+2	7.85996750E+2	-4.88043022E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.00000000E+2	9.90000000E-7	7.77950007E+2	7.85996750E+2	-4.91241417E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.01000000E+2	1.00000000E-6	7.77950008E+2	7.85996750E+2	-4.89681236E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.02000000E+2	1.01000000E-6	7.77950008E+2	7.85996750E+2	-5.06110877E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.03000000E+2	1.02000000E-6	7.77950009E+2	7.85996749E+2	-5.08543636E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.04000000E+2	1.03000000E-6	7.77950009E+2	7.85996749E+2	-5.10029596E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.05000000E+2	1.04000000E-6	7.77950010E+2	7.85996749E+2	-5.16515752E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.06000000E+2	1.05000000E-6	7.77950009E+2	7.85996748E+2	-5.13972370E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.07000000E+2	1.06000000E-6	7.77950008E+2	7.85996750E+2	-5.06808052E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.08000000E+2	1.07000000E-6	7.77950009E+2	7.85996750E+2	-5.01092128E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.09000000E+2	1.08000000E-6	7.77950008E+2	7.85996751E+2	-4.90717719E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.10000000E+2	1.09000000E-6	7.77950006E+2	7.85996753E+2	-4.82585177E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.11000000E+2	1.10000000E-6	7.77950005E+2	7.85996750E+2	-4.62212008E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.12000000E+2	1.11000000E-6	7.77950008E+2	7.85996750E+2	-4.57716230E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
